Customer_ID,Age_Group,Gender,Region,Annual_Income_£k,Annual_Purchases
4393,45-54,Female,North England,<20,7
4394,45-54,Male,South England,40-60,13
4395,35-44,Male,Wales,20-40,14
4396,35-44,Male,North England,<20,18
4397,35-44,Female,Wales,20-40,15
4398,18-24,Male,London,20-40,17
4399,35-44,Female,Wales,<20,17
4400,25-34,Female,South England,40-60,14
4401,18-24,Female,Midlands,20-40,15
4402,65+,Female,London,20-40,10
4403,45-54,Female,London,80+,16
4404,55-64,Male,South England,40-60,20
4405,35-44,Female,South England,20-40,11
4406,35-44,Female,North England,60-80,16
4407,25-34,Male,Midlands,80+,10
4408,18-24,Female,Wales,<20,8
4409,25-34,Male,North England,20-40,11
4410,55-64,Female,Wales,40-60,10
4411,45-54,Female,Wales,20-40,12
4412,45-54,Male,Wales,60-80,14
4413,35-44,Female,North England,80+,9
4414,65+,Male,London,80+,11
4415,18-24,Male,South England,20-40,9
4416,35-44,Male,London,20-40,16
4417,35-44,Female,Midlands,80+,14
4418,55-64,Male,North England,40-60,12
4419,65+,Male,Midlands,20-40,6
4420,25-34,Female,South England,60-80,12
4421,65+,Male,South England,20-40,6
4422,55-64,Male,Scotland,20-40,11
4423,25-34,Male,Midlands,60-80,7
4424,35-44,Male,London,20-40,9
4425,35-44,Male,Midlands,<20,10
4426,65+,Male,North England,20-40,14
4427,25-34,Female,South England,40-60,10
4428,55-64,Female,South England,<20,9
4429,35-44,Male,Midlands,40-60,9
4430,55-64,Male,Midlands,40-60,14
4431,35-44,Male,Wales,60-80,11
4432,45-54,Female,Midlands,20-40,10
4433,55-64,Male,Wales,60-80,8
4434,55-64,Male,North England,20-40,8
4435,55-64,Female,North England,40-60,15
4436,18-24,Male,London,20-40,17
4437,45-54,Male,Midlands,<20,12
4438,25-34,Female,London,60-80,7
4439,35-44,Female,Scotland,20-40,9
4440,45-54,Male,North England,20-40,13
4441,35-44,Female,South England,20-40,15
4442,45-54,Male,Wales,40-60,16
4443,65+,Female,Scotland,20-40,8
4444,25-34,Female,South England,20-40,9
4445,45-54,Female,Scotland,<20,10
4446,35-44,Female,London,40-60,14
4447,25-34,Female,London,20-40,14
4448,25-34,Female,Wales,20-40,15
4449,65+,Female,North England,<20,13
4450,65+,Male,Wales,20-40,12
4451,65+,Male,South England,60-80,15
4452,65+,Female,Scotland,60-80,11
4453,25-34,Female,Wales,60-80,18
4454,35-44,Male,Midlands,<20,8
4455,45-54,Female,Midlands,80+,16
4456,35-44,Female,North England,20-40,17
4457,35-44,Female,Wales,80+,8
4458,35-44,Female,South England,20-40,19
4459,45-54,Male,Midlands,40-60,5
4460,45-54,Male,North England,20-40,10
4461,25-34,Male,Wales,20-40,9
4462,35-44,Male,North England,60-80,5
4463,45-54,Female,South England,60-80,13
4464,45-54,Female,Midlands,80+,10
4465,25-34,Female,Midlands,40-60,7
4466,55-64,Female,Midlands,40-60,11
4467,18-24,Male,London,<20,10
4468,35-44,Male,Midlands,80+,7
4469,55-64,Male,Scotland,40-60,9
4470,45-54,Male,London,60-80,9
4471,25-34,Female,Wales,20-40,16
4472,45-54,Male,London,40-60,8
4473,45-54,Male,London,80+,13
4474,55-64,Male,London,20-40,12
4475,55-64,Female,North England,20-40,12
4476,45-54,Male,Scotland,20-40,8
4477,35-44,Female,South England,60-80,15
4478,25-34,Male,Midlands,<20,11
4479,25-34,Female,London,<20,13
4480,35-44,Male,South England,20-40,21
4481,45-54,Female,North England,40-60,13
4482,45-54,Female,South England,20-40,16
4483,35-44,Female,London,<20,14
4484,18-24,Female,Wales,80+,11
4485,35-44,Male,Scotland,80+,11
4486,35-44,Male,South England,20-40,14
4487,55-64,Male,London,60-80,20
4488,18-24,Female,London,40-60,11
4489,45-54,Male,Midlands,20-40,15
4490,65+,Male,Wales,20-40,9
4491,25-34,Female,Midlands,40-60,10
4492,35-44,Female,Wales,20-40,13
4493,18-24,Male,Scotland,20-40,22
4494,45-54,Female,Midlands,60-80,3
4495,45-54,Female,Scotland,40-60,12
4496,35-44,Male,North England,40-60,12
4497,45-54,Male,North England,20-40,10
4498,65+,Female,Wales,40-60,8
4499,25-34,Female,Wales,20-40,16
4500,18-24,Male,Midlands,40-60,13
4501,55-64,Male,North England,60-80,13
4502,45-54,Female,South England,60-80,14
4503,65+,Female,South England,20-40,16
4504,45-54,Female,South England,40-60,7
4505,55-64,Male,North England,80+,7
4506,35-44,Male,South England,40-60,11
4507,55-64,Female,Scotland,<20,12
4508,65+,Male,London,40-60,13
4509,45-54,Other,Wales,<20,11
4510,25-34,Female,Midlands,60-80,15
4511,25-34,Male,Scotland,40-60,12
4512,25-34,Female,South England,20-40,15
4513,25-34,Male,London,<20,17
4514,35-44,Female,Midlands,20-40,15
4515,45-54,Male,Scotland,80+,9
4516,45-54,Male,Midlands,<20,14
4517,35-44,Female,Wales,40-60,10
4518,45-54,Female,North England,80+,7
4519,18-24,Male,South England,20-40,15
4520,18-24,Female,Scotland,20-40,12
4521,25-34,Male,Scotland,40-60,4
4522,45-54,Male,London,40-60,14
4523,25-34,Male,London,20-40,13
4524,35-44,Male,London,<20,8
4525,35-44,Male,Midlands,40-60,7
4526,55-64,Male,South England,80+,10
4527,18-24,Male,Midlands,<20,15
4528,45-54,Male,South England,20-40,15
4529,45-54,Male,Scotland,20-40,16
4530,55-64,Female,Midlands,60-80,7
4531,65+,Male,Midlands,20-40,19
4532,18-24,Female,Midlands,80+,18
4533,25-34,Female,North England,<20,17
4534,65+,Female,Wales,80+,18
4535,35-44,Female,South England,40-60,10
4536,45-54,Female,South England,40-60,14
4537,45-54,Male,Midlands,20-40,15
4538,45-54,Female,North England,60-80,12
4539,65+,Female,Midlands,20-40,10
4540,65+,Female,South England,<20,16
4541,55-64,Female,Wales,20-40,12
4542,35-44,Male,Wales,60-80,9
4543,65+,Female,Scotland,60-80,20
4544,18-24,Female,North England,40-60,16
4545,25-34,Male,Wales,40-60,12
4546,65+,Male,North England,<20,11
4547,25-34,Female,Midlands,60-80,9
4548,25-34,Female,Scotland,60-80,13
4549,25-34,Female,South England,40-60,8
4550,55-64,Female,Wales,40-60,13
4551,45-54,Male,Wales,80+,5
4552,45-54,Male,London,60-80,15
4553,25-34,Male,South England,40-60,10
4554,55-64,Male,Wales,20-40,13
4555,55-64,Male,Wales,40-60,13
4556,35-44,Male,South England,40-60,12
4557,35-44,Female,Scotland,20-40,17
4558,25-34,Female,North England,20-40,18
4559,65+,Male,South England,20-40,17
4560,45-54,Male,North England,40-60,17
4561,65+,Male,Scotland,20-40,8
4562,35-44,Female,Scotland,20-40,16
4563,55-64,Male,Midlands,60-80,11
4564,55-64,Male,London,40-60,12
4565,45-54,Female,Scotland,<20,7
4566,65+,Female,Scotland,20-40,9
4567,35-44,Male,North England,80+,15
4568,25-34,Male,Scotland,60-80,15
4569,45-54,Male,South England,20-40,12
4570,55-64,Female,Midlands,80+,16
4571,45-54,Female,Midlands,<20,17
4572,25-34,Male,South England,80+,14
4573,45-54,Female,Wales,20-40,16
4574,35-44,Male,Scotland,<20,12
4575,35-44,Male,London,20-40,14
4576,45-54,Male,Scotland,20-40,20
4577,55-64,Female,Midlands,40-60,17
4578,25-34,Male,London,60-80,8
4579,35-44,Male,Wales,60-80,12
4580,25-34,Male,North England,20-40,14
4581,25-34,Male,North England,20-40,16
4582,55-64,Female,Scotland,<20,13
4583,65+,Male,Scotland,<20,7
4584,35-44,Male,London,40-60,14
4585,55-64,Female,London,<20,10
4586,65+,Female,Wales,60-80,9
4587,55-64,Female,Scotland,40-60,17
4588,25-34,Female,Midlands,20-40,9
4589,65+,Male,North England,40-60,10
4590,35-44,Female,Wales,20-40,9
4591,35-44,Female,London,20-40,10
4592,18-24,Male,Midlands,60-80,16
4593,35-44,Female,Scotland,40-60,10
4594,25-34,Male,South England,<20,12
4595,25-34,Other,London,60-80,11
4596,35-44,Female,Wales,20-40,11
4597,55-64,Female,South England,60-80,11
4598,65+,Female,Midlands,40-60,16
4599,35-44,Female,North England,40-60,9
4600,55-64,Male,Midlands,60-80,15
4601,55-64,Male,North England,60-80,11
4602,55-64,Male,Midlands,<20,13
4603,25-34,Male,London,20-40,6
4604,45-54,Female,London,60-80,9
4605,65+,Male,Wales,<20,14
4606,45-54,Male,South England,40-60,8
4607,35-44,Female,Midlands,60-80,10
4608,45-54,Female,Midlands,40-60,9
4609,45-54,Male,South England,60-80,13
4610,45-54,Male,Scotland,60-80,6
4611,25-34,Male,Wales,40-60,12
4612,35-44,Female,Midlands,60-80,11
4613,55-64,Male,Wales,40-60,12
4614,55-64,Female,Midlands,20-40,10
4615,25-34,Male,Midlands,40-60,12
4616,65+,Male,Scotland,60-80,9
4617,35-44,Female,London,60-80,15
4618,45-54,Male,Wales,20-40,11
4619,55-64,Male,South England,20-40,16
4620,55-64,Male,Wales,80+,14
4621,65+,Female,Scotland,40-60,11
4622,35-44,Female,North England,20-40,16
4623,55-64,Male,North England,40-60,17
4624,25-34,Male,Scotland,80+,12
4625,55-64,Male,Scotland,60-80,9
4626,55-64,Female,London,60-80,11
4627,45-54,Female,Wales,20-40,7
4628,25-34,Female,Wales,60-80,10
4629,65+,Female,North England,40-60,9
4630,25-34,Male,South England,80+,9
4631,18-24,Male,Wales,20-40,12
4632,55-64,Male,Midlands,<20,13
4633,35-44,Male,Midlands,40-60,16
4634,55-64,Male,London,20-40,18
4635,35-44,Female,London,60-80,16
4636,25-34,Female,North England,80+,9
4637,55-64,Female,South England,40-60,13
4638,45-54,Male,South England,80+,10
4639,25-34,Female,Scotland,40-60,5
4640,55-64,Female,London,60-80,13
4641,45-54,Female,Wales,60-80,15
4642,45-54,Male,Midlands,60-80,17
4643,35-44,Male,Wales,40-60,7
4644,55-64,Male,Midlands,40-60,16
4645,55-64,Male,North England,60-80,14
4646,55-64,Female,Midlands,20-40,7
4647,25-34,Male,Wales,60-80,8
4648,55-64,Male,Wales,80+,9
4649,45-54,Female,South England,40-60,4
4650,45-54,Female,South England,60-80,13
4651,35-44,Male,London,60-80,14
4652,65+,Female,Wales,40-60,6
4653,55-64,Male,North England,40-60,13
4654,25-34,Male,Midlands,80+,11
4655,35-44,Male,London,20-40,10
4656,65+,Female,Scotland,<20,13
4657,18-24,Female,Scotland,60-80,8
4658,65+,Male,Midlands,40-60,14
4659,45-54,Female,Midlands,60-80,9
4660,45-54,Male,Midlands,<20,11
4661,25-34,Female,South England,<20,12
4662,25-34,Male,Midlands,80+,10
4663,65+,Male,Scotland,<20,12
4664,35-44,Female,Midlands,60-80,8
4665,55-64,Female,Wales,60-80,15
4666,35-44,Male,North England,60-80,12
4667,25-34,Male,Scotland,<20,14
4668,18-24,Male,North England,40-60,8
4669,45-54,Male,Scotland,80+,11
4670,65+,Female,London,20-40,15
4671,35-44,Female,Wales,20-40,15
4672,35-44,Male,Scotland,20-40,11
4673,35-44,Male,Wales,<20,15
4674,45-54,Female,Scotland,80+,6
4675,35-44,Male,North England,60-80,13
4676,65+,Female,North England,80+,9
4677,45-54,Male,Scotland,40-60,9
4678,45-54,Female,Scotland,60-80,12
4679,25-34,Female,South England,20-40,8
4680,65+,Female,Wales,40-60,6
4681,25-34,Female,Wales,40-60,14
4682,18-24,Male,Wales,80+,12
4683,45-54,Female,Wales,60-80,10
4684,45-54,Female,London,80+,13
4685,35-44,Male,London,60-80,15
4686,35-44,Male,Midlands,60-80,9
4687,55-64,Male,Scotland,<20,21
4688,25-34,Male,Scotland,60-80,8
4689,55-64,Male,Scotland,40-60,13
4690,45-54,Female,Scotland,20-40,18
4691,35-44,Male,Wales,<20,17
4692,35-44,Female,Wales,40-60,16
4693,25-34,Male,London,20-40,12
4694,55-64,Male,North England,40-60,8
4695,45-54,Female,South England,40-60,11
4696,35-44,Female,Wales,80+,11
4697,45-54,Male,Wales,60-80,10
4698,65+,Male,Wales,40-60,21
4699,35-44,Male,North England,20-40,13
4700,65+,Female,North England,20-40,14
4701,35-44,Female,London,20-40,12
4702,18-24,Male,Wales,<20,6
4703,25-34,Female,South England,80+,11
4704,35-44,Female,Scotland,40-60,18
4705,25-34,Male,Wales,<20,15
4706,18-24,Female,London,20-40,8
4707,65+,Female,London,40-60,9
4708,55-64,Male,South England,40-60,16
4709,55-64,Male,Midlands,<20,13
4710,25-34,Male,London,80+,10
4711,25-34,Male,North England,20-40,12
4712,18-24,Female,North England,<20,15
4713,55-64,Male,Scotland,<20,16
4714,65+,Female,London,40-60,11
4715,35-44,Female,Scotland,<20,18
4716,25-34,Female,London,<20,9
4717,45-54,Female,South England,20-40,13
4718,35-44,Male,Wales,40-60,13
4719,35-44,Male,London,<20,17
4720,45-54,Female,Midlands,20-40,12
4721,55-64,Male,North England,20-40,13
4722,25-34,Male,South England,20-40,17
4723,18-24,Female,Wales,40-60,14
4724,65+,Female,Wales,<20,7
4725,25-34,Male,North England,<20,12
4726,18-24,Female,Wales,40-60,17
4727,25-34,Female,Scotland,20-40,6
4728,18-24,Male,South England,<20,14
4729,35-44,Male,Midlands,20-40,14
4730,55-64,Female,North England,80+,9
4731,35-44,Male,London,60-80,6
4732,35-44,Male,London,60-80,6
4733,45-54,Female,London,60-80,11
4734,45-54,Female,South England,80+,10
4735,55-64,Male,Midlands,60-80,11
4736,55-64,Male,Wales,40-60,14
4737,18-24,Male,Midlands,20-40,19
4738,55-64,Other,Midlands,20-40,7
4739,35-44,Male,North England,40-60,9
4740,65+,Female,South England,80+,10
4741,35-44,Female,London,40-60,9
4742,65+,Male,North England,60-80,11
4743,55-64,Female,Wales,40-60,15
4744,25-34,Female,Midlands,20-40,21
4745,45-54,Female,London,20-40,19
4746,65+,Male,South England,40-60,10
4747,55-64,Female,Scotland,20-40,8
4748,18-24,Female,Midlands,60-80,15
4749,55-64,Other,Midlands,60-80,19
4750,35-44,Male,Midlands,80+,15
4751,18-24,Female,Midlands,20-40,8
4752,35-44,Male,London,80+,13
4753,25-34,Male,South England,20-40,13
4754,55-64,Male,North England,20-40,12
4755,35-44,Female,London,60-80,9
4756,55-64,Male,South England,20-40,13
4757,18-24,Female,North England,<20,11
4758,35-44,Other,Midlands,20-40,16
4759,25-34,Male,South England,60-80,14
4760,25-34,Female,Midlands,20-40,9
4761,18-24,Male,South England,40-60,14
4762,25-34,Male,Wales,40-60,15
4763,45-54,Female,Scotland,60-80,14
4764,35-44,Female,Midlands,80+,9
4765,35-44,Female,Midlands,20-40,12
4766,35-44,Female,Midlands,20-40,6
4767,65+,Male,Wales,20-40,16
4768,65+,Male,London,20-40,12
4769,35-44,Female,North England,60-80,12
4770,35-44,Male,Midlands,<20,12
4771,25-34,Male,Midlands,20-40,20
4772,65+,Female,London,60-80,15
4773,18-24,Male,London,40-60,11
4774,35-44,Male,Scotland,60-80,9
4775,35-44,Female,South England,60-80,8
4776,35-44,Female,Midlands,60-80,11
4777,25-34,Female,South England,40-60,12
4778,55-64,Female,London,20-40,8
4779,25-34,Male,London,80+,17
4780,45-54,Female,Scotland,40-60,8
4781,25-34,Female,North England,20-40,8
4782,18-24,Male,Wales,20-40,13
4783,65+,Male,Wales,40-60,10
4784,25-34,Female,Wales,80+,12
4785,55-64,Female,London,20-40,8
4786,45-54,Female,Midlands,<20,11
4787,18-24,Female,Scotland,80+,14
4788,65+,Female,North England,80+,8
4789,25-34,Other,Wales,20-40,19
4790,55-64,Female,Scotland,20-40,13
4791,25-34,Male,London,40-60,14
4792,55-64,Female,Wales,20-40,8
4793,18-24,Male,North England,60-80,14
4794,45-54,Female,South England,<20,14
4795,55-64,Female,North England,<20,9
4796,65+,Female,Midlands,20-40,8
4797,65+,Female,Wales,20-40,12
4798,55-64,Male,Wales,<20,12
4799,65+,Male,South England,<20,20
4800,25-34,Male,South England,60-80,16
4801,35-44,Female,Wales,20-40,9
4802,35-44,Female,Midlands,80+,14
4803,35-44,Female,South England,20-40,15
4804,35-44,Male,London,40-60,18
4805,45-54,Female,Wales,20-40,13
4806,25-34,Female,North England,20-40,9
4807,45-54,Male,North England,40-60,12
4808,25-34,Female,Midlands,40-60,17
4809,35-44,Female,London,60-80,15
4810,45-54,Female,South England,60-80,12
4811,55-64,Male,Wales,40-60,13
4812,55-64,Female,North England,20-40,8
4813,45-54,Male,North England,80+,5
4814,25-34,Other,North England,40-60,14
4815,45-54,Male,North England,80+,10
4816,18-24,Male,Scotland,60-80,13
4817,35-44,Female,Midlands,<20,14
4818,35-44,Male,South England,20-40,13
4819,18-24,Female,Wales,40-60,12
4820,25-34,Female,Wales,60-80,17
4821,65+,Female,Wales,40-60,12
4822,65+,Other,South England,60-80,6
4823,35-44,Male,Midlands,20-40,13
4824,18-24,Female,London,20-40,14
4825,25-34,Male,Midlands,<20,11
4826,35-44,Male,North England,40-60,15
4827,65+,Female,North England,40-60,16
4828,25-34,Male,Midlands,20-40,9
4829,55-64,Female,Midlands,40-60,7
4830,25-34,Female,South England,<20,8
4831,65+,Female,South England,<20,13
4832,35-44,Female,Scotland,60-80,12
4833,55-64,Male,Wales,20-40,14
4834,35-44,Female,Scotland,40-60,13
4835,45-54,Female,Wales,60-80,12
4836,25-34,Female,North England,60-80,15
4837,25-34,Male,Scotland,20-40,14
4838,65+,Female,Scotland,40-60,11
4839,65+,Male,London,60-80,22
4840,65+,Male,Midlands,60-80,10
4841,45-54,Female,South England,60-80,10
4842,55-64,Female,Scotland,20-40,16
4843,18-24,Female,South England,20-40,6
4844,35-44,Female,Wales,40-60,10
4845,35-44,Female,Scotland,60-80,12
4846,45-54,Male,Wales,20-40,13
4847,35-44,Male,Scotland,<20,12
4848,25-34,Male,North England,60-80,8
4849,45-54,Female,London,20-40,14
4850,55-64,Male,Wales,20-40,7
4851,35-44,Male,Midlands,<20,9
4852,25-34,Female,Midlands,20-40,8
4853,25-34,Male,North England,40-60,15
4854,25-34,Male,North England,20-40,11
4855,35-44,Female,Midlands,<20,14
4856,45-54,Male,Wales,<20,10
4857,45-54,Male,Midlands,20-40,9
4858,45-54,Male,London,40-60,9
4859,35-44,Female,Scotland,<20,9
4860,55-64,Female,London,40-60,8
4861,25-34,Male,Midlands,<20,11
4862,35-44,Female,Scotland,20-40,18
4863,55-64,Male,Midlands,20-40,15
4864,25-34,Female,London,<20,11
4865,25-34,Male,London,40-60,15
4866,65+,Female,Wales,40-60,16
4867,35-44,Female,Wales,60-80,13
4868,45-54,Female,London,<20,17
4869,18-24,Male,Scotland,<20,16
4870,45-54,Male,Wales,20-40,10
4871,35-44,Female,Wales,60-80,7
4872,18-24,Male,South England,20-40,9
4873,45-54,Female,South England,20-40,4
4874,25-34,Female,Wales,20-40,10
4875,35-44,Female,Midlands,<20,11
4876,18-24,Male,Scotland,80+,11
4877,25-34,Female,North England,40-60,12
4878,35-44,Female,Wales,60-80,15
4879,18-24,Female,South England,40-60,14
4880,65+,Male,Scotland,40-60,8
4881,18-24,Male,Scotland,<20,12
4882,35-44,Male,South England,40-60,8
4883,25-34,Male,Scotland,20-40,19
4884,35-44,Female,Scotland,20-40,10
4885,65+,Female,South England,40-60,9
4886,25-34,Male,London,60-80,11
4887,65+,Female,Wales,40-60,7
4888,25-34,Male,Midlands,40-60,11
4889,55-64,Male,North England,<20,11
4890,45-54,Male,Midlands,20-40,8
4891,65+,Male,London,<20,12
4892,45-54,Female,London,60-80,14
4893,45-54,Male,Scotland,80+,18
4894,25-34,Female,Midlands,20-40,7
4895,25-34,Male,London,<20,22
4896,65+,Female,Midlands,40-60,11
4897,35-44,Male,London,60-80,10
4898,35-44,Male,North England,40-60,13
4899,55-64,Male,London,<20,16
4900,35-44,Male,Midlands,80+,13
4901,65+,Male,Scotland,60-80,10
4902,55-64,Female,Midlands,<20,12
4903,45-54,Female,South England,80+,13
4904,65+,Female,Midlands,40-60,9
4905,18-24,Female,North England,20-40,13
4906,25-34,Male,Wales,40-60,10
4907,35-44,Male,North England,60-80,12
4908,25-34,Other,North England,40-60,14
4909,55-64,Female,London,<20,14
4910,65+,Female,North England,80+,10
4911,35-44,Female,Midlands,<20,14
4912,35-44,Male,Wales,60-80,11
4913,65+,Male,Scotland,40-60,12
4914,35-44,Male,North England,20-40,17
4915,35-44,Male,Midlands,20-40,15
4916,35-44,Male,London,60-80,10
4917,65+,Male,London,20-40,14
4918,45-54,Female,Scotland,40-60,12
4919,55-64,Female,Scotland,40-60,12
4920,55-64,Female,Midlands,60-80,4
4921,35-44,Female,Scotland,40-60,13
4922,35-44,Male,Scotland,20-40,9
4923,55-64,Male,London,20-40,17
4924,35-44,Female,Midlands,60-80,16
4925,55-64,Male,Wales,40-60,12
4926,65+,Male,Scotland,20-40,14
4927,45-54,Male,Midlands,80+,7
4928,55-64,Male,North England,60-80,12
4929,55-64,Female,London,<20,8
4930,55-64,Male,Wales,80+,15
4931,35-44,Female,London,40-60,13
4932,18-24,Female,London,20-40,11
4933,35-44,Male,South England,20-40,13
4934,45-54,Male,Midlands,40-60,13
4935,35-44,Male,North England,60-80,14
4936,55-64,Male,Scotland,20-40,13
4937,35-44,Female,North England,20-40,9
4938,45-54,Female,Midlands,20-40,8
4939,25-34,Female,London,40-60,12
4940,55-64,Male,South England,20-40,14
4941,45-54,Female,Midlands,<20,5
4942,25-34,Female,Wales,40-60,11
4943,35-44,Female,Wales,60-80,9
4944,55-64,Female,Midlands,40-60,8
4945,35-44,Female,Scotland,20-40,17
4946,25-34,Female,North England,20-40,14
4947,65+,Female,North England,20-40,10
4948,55-64,Male,Scotland,80+,19
4949,65+,Female,South England,60-80,14
4950,35-44,Male,London,20-40,8
4951,35-44,Male,London,20-40,10
4952,65+,Female,Wales,40-60,10
4953,45-54,Female,South England,40-60,10
4954,55-64,Male,Scotland,40-60,8
4955,25-34,Male,Midlands,60-80,14
4956,35-44,Male,North England,60-80,7
4957,25-34,Female,Midlands,40-60,9
4958,25-34,Female,North England,60-80,14
4959,18-24,Female,Midlands,60-80,12
4960,18-24,Female,Scotland,60-80,16
4961,65+,Male,Scotland,80+,10
4962,25-34,Female,South England,20-40,14
4963,45-54,Male,Midlands,20-40,12
4964,55-64,Female,Midlands,80+,9
4965,45-54,Female,South England,60-80,12
4966,25-34,Female,South England,80+,12
4967,55-64,Male,Scotland,<20,10
4968,45-54,Male,Scotland,40-60,10
4969,55-64,Male,Wales,<20,9
4970,55-64,Female,Midlands,40-60,14
4971,65+,Male,Scotland,20-40,9
4972,45-54,Male,Scotland,<20,11
4973,35-44,Male,Midlands,<20,12
4974,45-54,Female,South England,40-60,6
4975,18-24,Male,Midlands,20-40,11
4976,65+,Female,London,<20,13
4977,25-34,Female,Midlands,20-40,11
4978,35-44,Female,London,20-40,10
4979,55-64,Male,Midlands,80+,13
4980,45-54,Male,London,20-40,12
4981,35-44,Male,London,20-40,19
4982,35-44,Male,Midlands,60-80,13
4983,55-64,Male,Wales,40-60,6
4984,35-44,Female,Scotland,60-80,8
4985,55-64,Male,North England,40-60,11
4986,18-24,Female,Scotland,80+,16
4987,55-64,Male,London,20-40,11
4988,55-64,Female,Midlands,80+,13
4989,25-34,Female,Midlands,60-80,12
4990,35-44,Female,Midlands,40-60,15
4991,25-34,Female,Midlands,40-60,9
4992,55-64,Female,Wales,40-60,18
4993,45-54,Female,North England,<20,17
4994,45-54,Male,South England,20-40,6
4995,25-34,Female,London,80+,8
4996,25-34,Male,North England,40-60,7
4997,18-24,Male,Scotland,20-40,10
4998,35-44,Male,South England,60-80,14
4999,45-54,Male,South England,40-60,10
5000,55-64,Male,Midlands,<20,15
